"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
"3.216","1602111330545","NOT_CONVERGED","47.06792393","-122.93829518","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
"3.216","1602111331534","NOT_CONVERGED","47.06791949","-122.93829463","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
"3.216","1602111332560","CONVERGED","47.06791588","-122.93829598","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
"3.216","1602111333681","CONVERGED","47.06791332","-122.93829623","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
"3.216","1602111334539","CONVERGED","47.0679192","-122.93829009","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
"3.216","1602111335533","CONVERGED","47.06792277","-122.93828642","1","d3b64204-3bdd-4ccf-8bc1-3b333d170242"
"3.216","1602111336541","null","47.06792457","-122.9382846","1","null"
"3.216","1602111338554","null","47.0679255","-122.9382837","1","null"
"3.216","1602111338572","null","47.06792597","-122.93828326","1","null"
"3.216","1602111339548","null","47.06792702","-122.93828244","1","null"
"3.216","1602111340529","null","47.06793034","-122.9382787","1","null"
"3.216","1602111341530","null","47.06793222","-122.93827726","1","null"
"3.216","1602111342559","null","47.06793203","-122.93827671","1","null"
"3.216","1602111343558","null","47.0679278","-122.93828169","1","null"
"3.216","1602111344545","null","47.06792034","-122.9382897","1","null"
"3.216","1602111345548","NOT_CONVERGED","47.067914","-122.93829487","1","d536151b-67d2-4e78-a07d-c92fcfaac320"
"3.216","1602111346545","NOT_CONVERGED","47.06791133","-122.93830152","1","d536151b-67d2-4e78-a07d-c92fcfaac320"
"3.216","1602111347550","NOT_CONVERGED","47.06791242","-122.93830256","1","d536151b-67d2-4e78-a07d-c92fcfaac320"
"3.216","1602111348538","NOT_CONVERGED","47.06791159","-122.93830132","1","d536151b-67d2-4e78-a07d-c92fcfaac320"
"3.216","1602111349544","CONVERGED","47.06791261","-122.93830053","1","d536151b-67d2-4e78-a07d-c92fcfaac320"
"3.216","1602111350571","CONVERGED","47.06791156","-122.93830052","1","d536151b-67d2-4e78-a07d-c92fcfaac320"
"3.216","1602111351646","null","47.06791189","-122.93830131","1","null"
"3.216","1602111352528","null","47.06791202","-122.9383017","1","null"
"3.216","1602111353845","null","47.06791205","-122.93830186","1","null"
"3.216","1602111354560","null","47.06791118","-122.93829868","1","null"
"3.216","1602111355558","null","47.06790838","-122.938288","1","null"
"3.216","1602111356558","null","47.06790693","-122.93827292","1","null"
"3.216","1602111357546","NOT_CONVERGED","47.06790689","-122.93826571","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111358561","NOT_CONVERGED","47.06790815","-122.9382639","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111359565","NOT_CONVERGED","47.0679094","-122.93826298","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111360535","NOT_CONVERGED","47.06790989","-122.93826036","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111361550","CONVERGED","47.06790979","-122.93825648","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111362640","CONVERGED","47.06790943","-122.93825409","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111363537","CONVERGED","47.06790926","-122.93825252","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111364536","CONVERGED","47.06791029","-122.93825044","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111365531","CONVERGED","47.06790787","-122.93825488","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111366533","CONVERGED","47.06790155","-122.93827205","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111367535","CONVERGED","47.06789792","-122.93828646","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111368532","CONVERGED","47.06789596","-122.9382947","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111369534","CONVERGED","47.06789436","-122.938303","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111370546","CONVERGED","47.06789432","-122.93830905","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111371541","CONVERGED","47.06789616","-122.93830616","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111372540","CONVERGED","47.06789929","-122.93829426","1","f0cb50e6-f941-4f74-8880-a7dd219fce47"
"3.216","1602111373542","null","47.06790132","-122.9382832","1","null"
